B01,B04,B06,B08,NDVI,NDBI,NDWI,REVI,NDSI,BSI,LST,building_density_50,building_density_100,building_density_200,building_area_100,building_area_200,distance_to_building,coverage_ratio_100,wind_speed,wind_direction,humidity,solar_flux,UHI Index
4375.0,5088.0,5457.0,5392.0,0.02900763358778626,-0.011822105460686808,0.011822105460686808,0.03499288762446657,0.017191423604404094,-0.02900763358778626,39.24502808,0,0,1,0.0,386.9031684009644,166.93574301004898,0.0,3.4,196.0,46.7,605.0,0.993024924
4915.0,5108.0,5298.0,5620.0,0.047725577926920205,-0.03147655317977425,0.03147655317977425,0.018258696905631366,0.016273471352912856,-0.047725577926920205,38.674218740000015,0,0,1,0.0,386.9031684009644,171.27254265987733,0.0,3.4,196.0,46.7,605.0,0.999516069
4915.0,5108.0,5298.0,5620.0,0.047725577926920205,-0.03147655317977425,0.03147655317977425,0.018258696905631366,0.016273471352912856,-0.047725577926920205,38.674218740000015,0,0,1,0.0,386.9031684009644,173.49630702990987,0.0,3.4,196.0,46.7,605.0,0.999516069
4915.0,5060.0,5460.0,5548.0,0.04600301659125189,-0.024939959357103268,0.024939959357103268,0.03802281368821293,0.021087250918939832,-0.04600301659125189,38.674218740000015,0,0,1,0.0,386.9031684009644,176.28734198859067,0.0,3.4,196.0,46.7,605.0,0.995188639
4915.0,5096.0,5460.0,5540.0,0.04174501692365551,-0.024218894435200592,0.024218894435200592,0.034482758620689655,0.017543859649122806,-0.04174501692365551,38.674218740000015,0,0,1,0.0,386.9031684009644,179.38842250256332,0.0,3.4,196.0,46.7,605.0,0.995188639
5252.0,5124.0,5435.0,5448.0,0.03064699205448354,-0.028700906344410877,0.028700906344410877,0.029453546737380435,0.0019477989871445266,-0.03064699205448354,39.18008570000001,0,0,1,0.0,356.80797077275747,183.12896757115269,0.0,3.4,196.0,46.7,605.0,0.990861209
5252.0,4972.0,5386.0,5440.0,0.04494813676527084,-0.03225806451612903,0.03225806451612903,0.03996910600502027,0.012708498808578236,-0.04494813676527084,39.18008570000001,0,0,1,0.0,214.10207136658053,188.1188504193026,0.0,3.4,196.0,46.7,605.0,0.990861209
5252.0,5044.0,5386.0,5236.0,0.01867704280155642,-0.013157894736842105,0.013157894736842105,0.03279002876318313,0.005520504731861199,-0.01867704280155642,39.18008570000001,0,0,1,0.0,43.99687723549678,194.39750197258354,0.0,3.4,196.0,46.7,605.0,0.999516069
5252.0,5196.0,5356.0,5424.0,0.021468926553672316,-0.03343812517862246,0.03343812517862246,0.015163002274450341,-0.011977797253870874,-0.021468926553672316,39.18008570000001,0,0,0,0.0,0.0,200.94233710800674,0.0,3.4,196.0,46.7,605.0,0.999516069
5252.0,4792.0,5320.0,5348.0,0.05483234714003945,-0.04412338930105428,0.04412338930105428,0.05221518987341772,0.010734929810074319,-0.05483234714003945,39.638100380000026,0,0,0,0.0,0.0,207.28035538118743,0.0,3.4,196.0,46.7,605.0,0.999516069
5252.0,4792.0,5320.0,5348.0,0.05483234714003945,-0.04412338930105428,0.04412338930105428,0.05221518987341772,0.010734929810074319,-0.05483234714003945,39.35440472000005,0,0,0,0.0,0.0,213.63359324012583,0.0,3.4,196.0,46.7,605.0,0.999516069
5252.0,4584.0,4994.0,5192.0,0.062193126022913256,-0.046246851385390426,0.046246851385390426,0.042806431405303824,0.015992272190619296,-0.062193126022913256,39.35440472000005,0,0,0,0.0,0.0,222.80057735006835,0.0,3.4,196.0,46.7,605.0,1.001679784
5208.0,4484.0,4994.0,5024.0,0.05679427850231384,-0.029824741211437942,0.029824741211437942,0.053808820426250265,0.027015297819247042,-0.05679427850231384,39.35440472000005,0,0,0,0.0,0.0,225.0638187151004,0.0,3.4,196.0,46.7,605.0,0.997352354
5208.0,4552.0,4994.0,4848.0,0.03148936170212766,-0.012002922450683644,0.012002922450683644,0.04630211606955793,0.019493807215939688,-0.03148936170212766,39.35440472000005,0,0,0,0.0,0.0,226.30417587512497,0.0,3.4,196.0,46.7,605.0,0.997352354
5208.0,4484.0,4994.0,5024.0,0.05679427850231384,-0.029824741211437942,0.029824741211437942,0.053808820426250265,0.027015297819247042,-0.05679427850231384,39.35440472000005,0,0,0,0.0,0.0,225.48352097344087,0.0,3.4,196.0,46.7,605.0,1.001679784
5208.0,4484.0,4994.0,5024.0,0.05679427850231384,-0.029824741211437942,0.029824741211437942,0.053808820426250265,0.027015297819247042,-0.05679427850231384,39.35440472000005,0,0,0,0.0,0.0,222.37602594450414,0.0,3.4,196.0,46.7,605.0,1.001679784
5208.0,4516.0,4917.0,5028.0,0.053646269907795474,-0.01843224630342313,0.01843224630342313,0.04251033605427754,0.035248878444776754,-0.053646269907795474,40.311450320000006,0,0,0,0.0,0.0,216.49830031609773,0.0,3.4,196.0,46.7,605.0,1.008170928
5208.0,4944.0,5385.0,5500.0,0.05323630792799693,-0.039402815836719264,0.039402815836719264,0.04269532384548359,0.013862571058143014,-0.05323630792799693,40.21916378000003,0,0,0,0.0,0.0,201.69003314335706,0.0,3.4,196.0,46.7,605.0,1.008170928
5208.0,5184.0,5385.0,5600.0,0.03857566765578635,-0.048394645698773754,0.048394645698773754,0.019017882486517174,-0.009837342943410928,-0.03857566765578635,40.21916378000003,0,0,1,0.0,37.59647380171236,193.73244416588338,0.0,3.4,196.0,46.7,605.0,1.001679784
5208.0,5088.0,5292.0,5272.0,0.01776061776061776,-0.024485036921881073,0.024485036921881073,0.019653179190751446,-0.006727344677483181,-0.01776061776061776,40.21916378000003,0,0,1,0.0,169.88656101690404,186.18146323947894,0.0,3.4,196.0,46.7,605.0,1.001679784
5208.0,4476.0,5037.0,4960.0,0.05129292072912251,-0.005167696828452731,0.005167696828452731,0.058971933144118575,0.04613745338305807,-0.05129292072912251,40.21916378000003,0,0,1,0.0,293.46469528952156,179.2426989203673,0.0,3.4,196.0,46.7,605.0,0.997352354
5208.0,4476.0,5037.0,4960.0,0.05129292072912251,-0.005167696828452731,0.005167696828452731,0.058971933144118575,0.04613745338305807,-0.05129292072912251,40.21916378000003,0,0,1,0.0,370.53192879905106,173.3858562641075,0.0,3.4,196.0,46.7,605.0,0.997352354
4741.0,4520.0,4792.0,4904.0,0.04074702886247878,-0.012700051626226123,0.012700051626226123,0.029209621993127148,0.02806149876357381,-0.04074702886247878,39.737222960000054,0,0,1,0.0,386.89447836132763,169.12108140696657,0.0,3.4,196.0,46.7,605.0,0.999516069
4741.0,4400.0,4792.0,4968.0,0.06063193851409052,-0.019181454508154682,0.019181454508154682,0.04264577893820714,0.04149874741313583,-0.06063193851409052,39.737222960000054,0,0,1,0.0,386.9031684009644,165.13437743335433,0.0,3.4,196.0,46.7,605.0,0.999516069
4741.0,4576.0,5084.0,5216.0,0.06535947712418301,-0.017061518962659648,0.017061518962659648,0.0525879917184265,0.04835187688468337,-0.06535947712418301,38.96133242000002,0,0,1,0.0,386.9031684009644,157.37796017435122,0.0,3.4,196.0,46.7,605.0,0.997352354
4741.0,4576.0,5084.0,5216.0,0.06535947712418301,-0.017061518962659648,0.017061518962659648,0.0525879917184265,0.04835187688468337,-0.06535947712418301,38.96133242000002,0,0,1,0.0,386.9031684009644,156.11119628481322,0.0,3.4,196.0,46.7,605.0,0.997352354
4741.0,4928.0,5135.0,5424.0,0.04791344667697063,-0.04418134565405717,0.04418134565405717,0.02057040643943158,0.0037400181946831094,-0.04791344667697063,39.09463520000003,0,0,1,0.0,386.9031684009644,148.62910703177607,0.0,3.4,196.0,46.7,605.0,1.01045485
4741.0,4804.0,5084.0,5348.0,0.05358550039401103,-0.02955048609105785,0.02955048609105785,0.02831715210355987,0.024073133570340275,-0.05358550039401103,39.09463520000003,0,0,1,0.0,386.9031684009644,143.05251384946217,0.0,3.4,196.0,46.7,605.0,1.01045485
4741.0,4896.0,5238.0,5324.0,0.04187866927592955,-0.01700095510983763,0.01700095510983763,0.03374777975133215,0.024895439155546702,-0.04187866927592955,39.09463520000003,0,0,1,0.0,386.9031684009644,134.08094510630428,0.0,3.4,196.0,46.7,605.0,1.003963705
4741.0,4772.0,5238.0,5252.0,0.047885075818036714,-0.010194268128486247,0.010194268128486247,0.04655344655344655,0.03770921556765477,-0.047885075818036714,39.64493642000002,0,0,1,0.0,386.9031684009644,122.83409087157509,0.0,3.4,196.0,46.7,605.0,1.003963705
4741.0,4764.0,5182.0,5192.0,0.042989152269987944,-0.0048383975227404685,0.0048383975227404685,0.042026945505730946,0.03815869170199879,-0.042989152269987944,38.78359538000001,0,0,1,0.0,386.9031684009644,111.1055139725152,0.0,3.4,196.0,46.7,605.0,1.00179999
4741.0,4764.0,5182.0,5192.0,0.042989152269987944,-0.0048383975227404685,0.0048383975227404685,0.042026945505730946,0.03815869170199879,-0.042989152269987944,38.78359538000001,0,0,1,0.0,386.9031684009644,100.00524296657915,0.0,3.4,196.0,46.7,605.0,1.00179999
4741.0,4716.0,5182.0,5184.0,0.04727272727272727,-0.004067402672864613,0.004067402672864613,0.047080218225904226,0.04321363359707851,-0.04727272727272727,38.78359538000001,0,1,1,94.00323730605436,386.9031684009644,90.26691527763164,0.0029922159767798028,3.4,196.0,46.7,605.0,1.003963705
3865.0,4504.0,4732.0,4748.0,0.02637267617812365,-0.003169237270230298,0.003169237270230298,0.02468601126028584,0.023205378442854044,-0.02637267617812365,38.920316179999986,0,1,1,222.1240666781025,386.9031684009644,82.6487848801766,0.007070428638298754,3.4,196.0,46.7,605.0,1.003963705
3865.0,4504.0,4732.0,4748.0,0.02637267617812365,-0.003169237270230298,0.003169237270230298,0.02468601126028584,0.023205378442854044,-0.02637267617812365,38.920316179999986,0,1,1,306.86716968692616,386.9031684009644,77.67528917326634,0.009767885385658745,3.4,196.0,46.7,605.0,0.99747256
3865.0,4504.0,4732.0,4748.0,0.02637267617812365,-0.003169237270230298,0.003169237270230298,0.02468601126028584,0.023205378442854044,-0.02637267617812365,38.920316179999986,0,1,1,353.0173320430085,386.9031684009644,74.75372681692406,0.011236890678351548,3.4,196.0,46.7,605.0,0.99747256
3865.0,3886.0,4732.0,4240.0,0.04356386906226926,0.05336012502790802,-0.05336012502790802,0.09816662798793223,0.09669920966992096,-0.04356386906226926,38.920316179999986,0,1,1,386.9031684009644,386.9031684009644,64.88351815798617,0.012315510349785896,3.4,196.0,46.7,605.0,1.00179999
3865.0,3886.0,4732.0,4240.0,0.04356386906226926,0.05336012502790802,-0.05336012502790802,0.09816662798793223,0.09669920966992096,-0.04356386906226926,38.920316179999986,0,1,1,386.9031684009644,386.9031684009644,63.24207679290932,0.012315510349785896,3.4,196.0,46.7,605.0,1.00179999
3865.0,4208.0,4381.0,4388.0,0.020939972080037228,0.0037461686911113633,-0.0037461686911113633,0.02014204214693212,0.02468420442693244,-0.020939972080037228,38.920316179999986,0,1,1,386.9031684009644,386.9031684009644,65.74557471721539,0.012315510349785896,3.4,196.0,46.7,605.0,1.008291135
4766.0,4416.0,5000.0,4664.0,0.027312775330396475,0.030957822563889466,-0.030957822563889466,0.062022090059473234,0.0582213691618682,-0.027312775330396475,39.197175800000025,0,1,1,355.1317799149656,386.9031684009644,80.58670836120292,0.01130419564449797,3.4,196.0,46.7,605.0,1.01045485
4766.0,4748.0,4928.0,5040.0,0.0298324478953821,-0.019520582583190046,0.019520582583190046,0.018602728400165358,0.010317873892652422,-0.0298324478953821,39.197175800000025,0,1,1,123.02993248336581,386.9031684009644,91.09375882261799,0.003916164380597963,3.4,196.0,46.7,605.0,1.01045485
4766.0,4748.0,4928.0,5040.0,0.0298324478953821,-0.019520582583190046,0.019520582583190046,0.018602728400165358,0.010317873892652422,-0.0298324478953821,39.870525740000005,0,0,1,0.0,386.9031684009644,103.24486747189158,0.0,3.4,196.0,46.7,605.0,1.008291135
4766.0,4764.0,5168.0,5108.0,0.03484602917341977,0.0017588430721125659,-0.0017588430721125659,0.04067660088602497,0.03660262891809909,-0.03484602917341977,39.870525740000005,0,0,1,0.0,386.9031684009644,115.4113506381611,0.0,3.4,196.0,46.7,605.0,1.008291135
4375.0,4728.0,5114.0,5096.0,0.03745928338762215,-0.0025575447570332483,0.0025575447570332483,0.03921967079861817,0.03490508266993264,-0.03745928338762215,40.23967190000002,0,0,1,0.0,386.9031684009644,125.93353606294426,0.0,3.4,196.0,46.7,605.0,1.00612742
4375.0,4884.0,5356.0,5224.0,0.033636723387415905,0.0041936713686618375,-0.0041936713686618375,0.04609375,0.037825059101654845,-0.033636723387415905,39.344150660000025,0,0,1,0.0,386.9031684009644,133.74842580171787,0.0,3.4,196.0,46.7,605.0,1.00612742
4375.0,4816.0,5356.0,5200.0,0.038338658146964855,0.006495987772258311,-0.006495987772258311,0.05308690523004326,0.04482348274494248,-0.038338658146964855,39.344150660000025,0,0,1,0.0,386.9031684009644,140.58986024150727,0.0,3.4,196.0,46.7,605.0,1.00179999
4375.0,4872.0,5457.0,5116.0,0.024429315178213857,0.014448083220959352,-0.014448083220959352,0.05663665408074354,0.03886368119944762,-0.024429315178213857,39.344150660000025,0,0,1,0.0,386.9031684009644,151.17635766748842,0.0,3.4,196.0,46.7,605.0,1.001920197
4375.0,4776.0,5457.0,5036.0,0.026498165511618425,0.022325761987963502,-0.022325761987963502,0.06654939900322486,0.04879506074487154,-0.026498165511618425,39.24502808,0,0,1,0.0,386.9031684009644,156.761044224034,0.0,3.4,196.0,46.7,605.0,1.006247626
4375.0,4712.0,5192.0,4936.0,0.02321724709784411,0.003935021693068308,-0.003935021693068308,0.048465266558966075,0.027149788376174253,-0.02321724709784411,39.24502808,0,0,1,0.0,386.9031684009644,163.61839575436474,0.0,3.4,196.0,46.7,605.0,1.006247626
4375.0,4464.0,5192.0,4688.0,0.024475524475524476,0.0297009210390148,-0.0297009210390148,0.07539353769676885,0.054137090793516265,-0.024475524475524476,39.24502808,0,0,1,0.0,386.9031684009644,172.40267686778168,0.0,3.4,196.0,46.7,605.0,1.006247626
3498.0,4036.0,4530.0,4272.0,0.028406355320173327,0.012368512310715524,-0.012368512310715524,0.057669857576465096,0.04076054664289958,-0.028406355320173327,39.603920180000046,0,0,1,0.0,376.7291706270171,182.5190652997651,0.0,3.4,196.0,46.7,605.0,1.006247626
3498.0,3118.0,3710.0,3328.0,0.032578343158547934,0.04968589377498572,-0.04968589377498572,0.08670181605155243,0.08213129231675008,-0.032578343158547934,40.591727960000014,0,0,0,0.0,0.0,205.73647973519587,0.0,3.4,196.0,46.7,605.0,1.004083911
3498.0,2896.0,3261.0,3138.0,0.04010606562810739,0.03860294117647059,-0.03860294117647059,0.059282117914568784,0.07858733693923003,-0.04010606562810739,39.06045500000005,0,0,0,0.0,0.0,218.3041915305897,0.0,3.4,196.0,46.7,605.0,1.004083911
3677.0,2658.0,3180.0,2996.0,0.05978068623983021,0.03634609199099389,-0.03634609199099389,0.08941418293936279,0.09591836734693877,-0.05978068623983021,39.06045500000005,0,0,0,0.0,0.0,218.76285497037594,0.0,3.4,196.0,46.7,605.0,1.004083911
3677.0,2678.0,2995.0,2828.0,0.027243007628042135,0.06202321724709784,-0.06202321724709784,0.05587872377930548,0.0891156462585034,-0.027243007628042135,39.38858492000003,0,0,0,0.0,0.0,206.56910380725733,0.0,3.4,196.0,46.7,605.0,1.001920197
2862.0,2790.0,2995.0,2990.0,0.03460207612456748,0.034237726098191215,-0.034237726098191215,0.03543647363872083,0.06875834445927904,-0.03460207612456748,39.38858492000003,0,0,1,0.0,25.99505788418951,194.68831740091775,0.0,3.4,196.0,46.7,605.0,1.001920197
2862.0,2436.0,3667.0,2450.0,0.0028653295128939827,0.2257860641491547,-0.2257860641491547,0.20170407996067508,0.22850356294536817,-0.0028653295128939827,40.31486834000003,0,0,1,0.0,773.7050187631482,171.57587059224767,0.0,3.4,196.0,46.7,605.0,1.004083911
2862.0,2410.0,3667.0,2732.0,0.06262154803578374,0.1734987142641053,-0.1734987142641053,0.20684548296857003,0.23358244553983146,-0.06262154803578374,40.31486834000003,0,0,1,0.0,1458.6851235450074,161.22190232865103,0.0,3.4,196.0,46.7,605.0,0.997592767
2862.0,2508.0,2965.0,2712.0,0.03908045977011494,0.11198428290766209,-0.11198428290766209,0.08350082221816188,0.15040650406504066,-0.03908045977011494,40.42082696,0,0,2,0.0,2267.077740577004,152.47422836850524,0.0,3.4,196.0,46.7,605.0,0.997592767
2232.0,1614.0,2417.0,1970.0,0.09933035714285714,0.18409608614620004,-0.18409608614620004,0.19920615231952368,0.278336686787391,-0.09933035714285714,40.42082696,0,0,2,0.0,3206.948946940365,145.0051760903542,0.0,3.4,196.0,46.7,605.0,0.999756482
2232.0,1644.0,2601.0,1990.0,0.09521188772702256,0.21312771846579676,-0.21312771846579676,0.2254416961130742,0.30220713073005095,-0.09521188772702256,40.02091862000003,0,0,3,0.0,4297.866943325355,138.9684078223162,0.0,3.4,196.0,46.7,605.0,0.999756482
2232.0,1986.0,2703.0,2070.0,0.020710059171597635,0.20674458708564858,-0.20674458708564858,0.1529110684580934,0.22648490749756572,-0.020710059171597635,40.02091862000003,0,0,3,0.0,5391.866787671574,134.21192091249367,0.0,3.4,196.0,46.7,605.0,0.991101622
2232.0,2078.0,2703.0,2288.0,0.04809894640403115,0.1583593893691374,-0.1583593893691374,0.1307257895837691,0.20489764683374784,-0.04809894640403115,40.02091862000003,0,0,3,0.0,6337.2345617447,131.31528548108056,0.0,3.4,196.0,46.7,605.0,0.991101622
2232.0,2170.0,2414.0,2304.0,0.029950827000447027,0.11503744958709429,-0.11503744958709429,0.053228621291448515,0.1444904395821013,-0.029950827000447027,39.494543539999995,0,0,5,0.0,7121.04420923297,130.25609499841536,0.0,3.4,196.0,46.7,605.0,0.988937907
2408.0,2046.0,2414.0,2334.0,0.06575342465753424,0.10864999045254917,-0.10864999045254917,0.08251121076233184,0.17316629622145888,-0.06575342465753424,39.494543539999995,0,0,5,0.0,8095.783705741975,129.35690011095835,0.0,3.4,196.0,46.7,605.0,0.988937907
2408.0,2220.0,2543.0,2698.0,0.09719398129320862,0.032974910394265235,-0.032974910394265235,0.0678144026873819,0.12975303802430418,-0.09719398129320862,39.494543539999995,0,0,5,0.0,9084.302829387281,115.2704094094374,0.0,3.4,196.0,46.7,605.0,0.991101622
2408.0,2402.0,2543.0,2742.0,0.0660964230171073,0.024893314366998577,-0.024893314366998577,0.028513650151668353,0.09084027252081757,-0.0660964230171073,39.27237223999998,0,0,5,0.0,9897.277436076358,101.4866201291526,0.0,3.4,196.0,46.7,605.0,0.991101622
2408.0,2484.0,2780.0,2634.0,0.029308323563892145,0.06330014224751067,-0.06330014224751067,0.05623100303951368,0.09243697478991597,-0.029308323563892145,39.27237223999998,0,1,6,76.54008206093212,10761.16226762105,87.50949747115374,0.00243634648093133,3.4,196.0,46.7,605.0,0.984610478
2408.0,2382.0,2780.0,2630.0,0.04948124501197127,0.06405693950177936,-0.06405693950177936,0.07710189848895777,0.11317944899478778,-0.04948124501197127,39.27237223999998,0,1,5,76.54008206093212,11690.232514759671,74.27271639183164,0.00243634648093133,3.4,196.0,46.7,605.0,0.984610478
2408.0,2344.0,2782.0,2696.0,0.06984126984126984,0.052039381153305204,-0.052039381153305204,0.08544674209910261,0.12143928035982009,-0.06984126984126984,38.35292486000003,0,1,6,76.54008206093212,12444.008807493226,62.01694387383758,0.00243634648093133,3.4,196.0,46.7,605.0,0.991101622
2145.0,2394.0,2782.0,2696.0,0.05933202357563851,0.052039381153305204,-0.052039381153305204,0.07496136012364761,0.1110285926476049,-0.05933202357563851,38.35292486000003,0,2,6,144.9607157354282,13155.314107173861,50.986320541240275,0.004614242892686499,3.4,196.0,46.7,605.0,0.991101622
2145.0,2448.0,2860.0,2692.0,0.047470817120622566,0.017697500456121146,-0.017697500456121146,0.07761868877166542,0.06511361466488448,-0.047470817120622566,38.35292486000003,1,3,6,187.14248990317813,13730.734031370344,41.67074984937654,0.005956930466123183,3.4,196.0,46.7,605.0,0.986774192
2145.0,2338.0,2860.0,2684.0,0.0688968538430904,0.01918509044399781,-0.01918509044399781,0.10042323970757984,0.08796567193290424,-0.0688968538430904,38.42812130000004,1,3,6,619.8393475309308,14301.917209644147,27.796983896690012,0.019730099216480567,3.4,196.0,46.7,605.0,0.986774192
2145.0,2338.0,2860.0,2684.0,0.0688968538430904,0.01918509044399781,-0.01918509044399781,0.10042323970757984,0.08796567193290424,-0.0688968538430904,38.42812130000004,1,3,6,792.5941206796521,14463.693187860865,23.783576680670464,0.02522905443434817,3.4,196.0,46.7,605.0,0.995429052
2145.0,2024.0,2307.0,1936.0,-0.022222222222222223,0.11049850677693544,-0.11049850677693544,0.06534287693373354,0.088493582526458,0.022222222222222223,38.42812130000004,1,3,6,1398.673883525757,13690.951181478325,11.030565703287722,0.04452117246733242,3.4,196.0,46.7,605.0,0.988937907
2145.0,2024.0,2307.0,1936.0,-0.022222222222222223,0.11049850677693544,-0.11049850677693544,0.06534287693373354,0.088493582526458,0.022222222222222223,38.42812130000004,1,3,6,1436.1492947209786,13217.615449851792,10.559688924411237,0.04571405185455659,3.4,196.0,46.7,605.0,0.988937907
2145.0,2024.0,2307.0,1936.0,-0.022222222222222223,0.11049850677693544,-0.11049850677693544,0.06534287693373354,0.088493582526458,0.022222222222222223,38.42812130000004,1,3,6,1461.74552869768,12567.602357686555,12.427199756922834,0.046528805286942344,3.4,196.0,46.7,605.0,0.991101622
2145.0,1656.0,2307.0,1926.0,0.07537688442211055,0.1130554915956712,-0.1130554915956712,0.1642694928084784,0.18684016695310582,-0.07537688442211055,39.15615955999999,1,3,6,1461.5731327296426,11791.445797206256,18.1883645916745,0.04652331775284589,3.4,196.0,46.7,605.0,0.991101622
2145.0,1484.0,2173.0,2062.0,0.16300056401579244,0.03509592887225082,-0.03509592887225082,0.18840579710144928,0.19696969696969696,-0.16300056401579244,39.15615955999999,1,3,7,1423.9211627578754,10923.379282906582,26.359284473857024,0.04532481832521502,3.4,196.0,46.7,605.0,0.982446763
2145.0,1424.0,2173.0,2098.0,0.19136854060193073,0.026450116009280742,-0.026450116009280742,0.20822907978871283,0.21672167216721672,-0.19136854060193073,39.15615955999999,1,3,7,1319.614666029655,10110.060876310006,35.75346023865284,0.042004639415036044,3.4,196.0,46.7,605.0,0.982446763
2145.0,1424.0,2173.0,2098.0,0.19136854060193073,0.026450116009280742,-0.026450116009280742,0.20822907978871283,0.21672167216721672,-0.19136854060193073,39.43301918000003,1,2,7,1121.224842008704,9346.111961730203,46.565690474287784,0.03568969518462292,3.4,196.0,46.7,605.0,0.984610478
2181.0,1450.0,1911.0,1814.0,0.11151960784313726,0.07613954672778202,-0.07613954672778202,0.13716155905980362,0.18607914678641593,-0.11151960784313726,39.43301918000003,0,2,6,623.9443157236631,8310.024175512714,70.45191647089963,0.019860764412302234,3.4,196.0,46.7,605.0,0.993265337
2181.0,1716.0,1896.0,1934.0,0.059726027397260274,0.07530480516375807,-0.07530480516375807,0.04983388704318937,0.13442622950819672,-0.059726027397260274,39.44669126000002,0,2,6,343.5205929075913,7999.469622031067,82.93914581784045,0.01093460008302037,3.4,196.0,46.7,605.0,0.993265337
2181.0,1552.0,2074.0,1592.0,0.01272264631043257,0.19656825637143577,-0.19656825637143577,0.14396028681742967,0.2087687993882233,-0.01272264631043257,38.359760900000026,0,1,6,0.013117111523581033,7667.218858412296,99.83398059502981,4.175306276131168e-07,3.4,196.0,46.7,605.0,0.991101622
2014.0,1584.0,2031.0,1680.0,0.029411764705882353,0.13735558408215662,-0.13735558408215662,0.12365145228215768,0.1660963411424059,-0.029411764705882353,38.359760900000026,0,0,6,0.0,7468.28404770702,105.74332155578358,0.0,3.4,196.0,46.7,605.0,0.997592767
2014.0,1584.0,2031.0,1680.0,0.029411764705882353,0.13735558408215662,-0.13735558408215662,0.12365145228215768,0.1660963411424059,-0.029411764705882353,38.359760900000026,0,0,6,0.0,7140.364518318619,105.42716062081226,0.0,3.4,196.0,46.7,605.0,0.997592767
2014.0,1578.0,2031.0,1614.0,0.011278195488721804,0.1569600417863672,-0.1569600417863672,0.1255195344970906,0.16794094384392302,-0.011278195488721804,38.359760900000026,0,1,6,3.588994329748708,6679.8322550018875,98.03797963950353,0.00011424123766165813,3.4,196.0,46.7,605.0,0.991101622
2014.0,1636.0,1967.0,1748.0,0.03309692671394799,0.13272140907963284,-0.13272140907963284,0.09186788787121843,0.16509313600408268,-0.03309692671394799,38.359760900000026,0,1,6,69.48419266410284,6282.411219243593,91.53818631795423,0.0022117505458483155,3.4,196.0,46.7,605.0,0.991101622
1506.0,1402.0,1670.0,1576.0,0.05842847548690396,0.1469553450608931,-0.1469553450608931,0.08723958333333333,0.20363533087191138,-0.05842847548690396,37.905164239999976,0,1,6,231.32692994767774,6021.115086895752,84.66324583650179,0.007363364874289102,3.4,196.0,46.7,605.0,0.995429052
1506.0,1402.0,1670.0,1576.0,0.05842847548690396,0.1469553450608931,-0.1469553450608931,0.08723958333333333,0.20363533087191138,-0.05842847548690396,37.905164239999976,0,1,6,451.89014490864173,5830.532224086256,76.87402096363805,0.014384110059344642,3.4,196.0,46.7,605.0,0.995429052
1506.0,1402.0,1670.0,1576.0,0.05842847548690396,0.1469553450608931,-0.1469553450608931,0.08723958333333333,0.20363533087191138,-0.05842847548690396,37.905164239999976,0,1,6,587.4000545511244,5841.4612012475045,68.37395455643657,0.018697524450852085,3.4,196.0,46.7,605.0,1.001920197
1506.0,1594.0,1880.0,1670.0,0.023284313725490197,0.06258770698849285,-0.06258770698849285,0.08232584916522741,0.08574706051046745,-0.023284313725490197,37.905164239999976,0,2,6,596.9303540023166,5839.46190315594,60.78252819883114,0.019000883304212728,3.4,196.0,46.7,605.0,1.001920197
1506.0,1412.0,2089.0,1680.0,0.08667529107373868,0.038901601830663615,-0.038901601830663615,0.19337332190802628,0.1251548946716233,-0.08667529107373868,37.905164239999976,0,2,6,645.6004092989152,6021.0934030629,52.824524312038996,0.020550099280414638,3.4,196.0,46.7,605.0,0.999756482
1506.0,1422.0,2089.0,1642.0,0.07180156657963446,0.0503181029496819,-0.0503181029496819,0.18997436627741385,0.12168004941321804,-0.07180156657963446,37.689828980000016,1,2,6,1022.167473615905,6751.906280447635,35.638056396875264,0.03253660121874516,3.4,196.0,46.7,605.0,0.999756482
1506.0,1216.0,1592.0,1658.0,0.15379262352122477,0.02240566037735849,-0.02240566037735849,0.1339031339031339,0.17559322033898306,-0.15379262352122477,37.689828980000016,1,3,6,1748.1338393025471,7826.915645143527,22.420986817662687,0.05564482834224268,3.4,196.0,46.7,605.0,0.993265337
1486.0,1278.0,1758.0,1514.0,0.08452722063037249,0.05845771144278607,-0.05845771144278607,0.15810276679841898,0.14228187919463087,-0.08452722063037249,37.58045234000002,1,3,7,2141.0128735422304,8351.572271420275,22.282713196291525,0.0681505564095258,3.4,196.0,46.7,605.0,0.988937907
1486.0,1228.0,1758.0,1656.0,0.14840499306518723,0.0136986301369863,-0.0136986301369863,0.17749497655726726,0.16177474402730374,-0.14840499306518723,37.58045234000002,2,3,7,2448.0131095171123,8947.969512032587,22.311695886523918,0.07792267742668195,3.4,196.0,46.7,605.0,0.988937907
1486.0,1166.0,1758.0,1686.0,0.182328190743338,0.004722550177095631,-0.004722550177095631,0.2024623803009576,0.18688981868898186,-0.182328190743338,37.58045234000002,2,3,6,2703.4846626840144,9419.654069631375,22.857282571372515,0.08605458952785723,3.4,196.0,46.7,605.0,0.995429052
1486.0,1204.0,1760.0,1688.0,0.1673582295988935,0.053015427769985975,-0.053015427769985975,0.18758434547908232,0.2184355728659526,-0.1673582295988935,37.58045234000002,2,3,6,2888.6010571117254,9703.893033447257,25.194550735768722,0.09194702737196107,3.4,196.0,46.7,605.0,0.995429052
